Submission	Method	GS	AUPR, #1	AUPR, #3	AUPR, #4	AUROC, #1	AUROC, #3	AUROC, #4	PR score, #1	PR score, #3	PR score, #4	ROC score, #1	ROC score, #3	ROC score, #4	Score, #1	Score, #3	Score, #4	Final score
Meta5	pc	old_gs	0.12459657	0.06787946	0.03311363	0.69674977	0.62447593	0.51494322	0.00127849	6.03580583	21.26463516	1.68118538	14.24577690	0.89311636	0.84123193	10.14079137	11.07887576	7.35363302	
Meta5	pc	new_gs	0.12459657	0.04179371	0.03311363	0.69674977	0.60946308	0.51494322	0.00127849	0.08123945	21.26463516	1.68118538	6.95138359	0.89311636	0.84123193	3.51631152	11.07887576	5.14547307	
Meta5	pc	weak_gs	0.12459657	0.04503382	0.03311363	0.69674977	0.59527796	0.51494322	0.00127849	0.28688555	21.26463516	1.68118538	2.46108585	0.89311636	0.84123193	1.37398570	11.07887576	4.43136446	
Other1	raw	old_gs	0.31746743	0.09451754	0.02108315	0.83747581	0.62146894	0.51998800	141.53935583	20.27778479	1.20297482	147.08450519	12.57806159	3.27658704	144.31193051	16.42792319	2.23978093	54.32654487	
Other1	raw	new_gs	0.31746743	0.06704856	0.02108315	0.83747581	0.61328819	0.51998800	141.53935583	5.71281212	1.20297482	147.08450519	8.56602741	3.27658704	144.31193051	7.13941976	2.23978093	51.23037707	
Other1	raw	weak_gs	0.31746743	0.05473065	0.02108315	0.83747581	0.58986384	0.51998800	141.53935583	1.88654211	1.20297482	147.08450519	1.36857620	3.27658704	144.31193051	1.62755916	2.23978093	49.39309020	
Other1	idirect	old_gs	0.34782744	0.08690239	0.02101649	0.83772865	0.62144415	0.51998786	191.78402837	15.47357118	1.13457858	147.58496950	12.56195551	3.27658704	169.68449893	14.01776334	2.20558281	61.96928170	
Other1	idirect	new_gs	0.34782744	0.06426717	0.02101649	0.83772865	0.61326555	0.51998786	191.78402837	4.68882078	1.13457858	147.58496950	8.55715650	3.27658704	169.68449893	6.62298864	2.20558281	59.50435679	
Other1	idirect	weak_gs	0.34782744	0.05388650	0.02101649	0.83772865	0.58985233	0.51998786	191.78402837	1.69334645	1.13457858	147.58496950	1.36687811	3.27658704	169.68449893	1.53011228	2.20558281	57.80673134	
Other1	nd	old_gs	0.35018206	0.09091191	0.02116444	0.83775447	0.62173791	0.52004320	195.99966409	17.93238822	1.28244448	147.64508646	12.72347502	3.31450141	171.82237527	15.32793162	2.29847295	63.14959328	
Other1	nd	new_gs	0.35018206	0.06600665	0.02116444	0.83775447	0.61344600	0.52004320	195.99966409	5.31551601	1.28244448	147.64508646	8.63716026	3.31450141	171.82237527	6.97633814	2.29847295	60.36572878	
Other1	nd	weak_gs	0.35018206	0.05516415	0.02116444	0.83775447	0.58994079	0.52004320	195.99966409	1.98794409	1.28244448	147.64508646	1.38220278	3.31450141	171.82237527	1.68507344	2.29847295	58.60197388	
Other1	gs	old_gs	0.33576066	0.08943170	0.02114345	0.82968466	0.62180920	0.52002729	170.92124697	17.00677204	1.26244900	131.94558094	12.76130957	3.30183841	151.43341396	14.88404080	2.28214370	56.19986615	
Other1	gs	new_gs	0.33576066	0.06624405	0.02114345	0.82968466	0.61346453	0.52002729	170.92124697	5.40520656	1.26244900	131.94558094	8.64161584	3.30183841	151.43341396	7.02341120	2.28214370	53.57965629	
Other1	gs	weak_gs	0.33576066	0.05571191	0.02114345	0.82968466	0.58994472	0.52002729	170.92124697	2.12120412	1.26244900	131.94558094	1.38220278	3.30183841	151.43341396	1.75170345	2.28214370	51.82242037	
Other1	gs_author	old_gs	0.33538673	0.08928254	0.02135032	0.82283909	0.62208996	0.52137660	170.30017466	16.91413741	1.46612475	119.37736432	12.91320245	4.21231460	144.83876949	14.91366993	2.83921967	54.19721970	
Other1	gs_author	new_gs	0.33538673	0.06642540	0.02135032	0.82283909	0.61487925	0.52137660	170.30017466	5.47291096	1.46612475	119.37736432	9.28597349	4.21231460	144.83876949	7.37944222	2.83921967	51.68581046	
Other1	gs_author	weak_gs	0.33538673	0.05590308	0.02135032	0.82283909	0.59124397	0.52137660	170.30017466	2.16816281	1.46612475	119.37736432	1.61408567	4.21231460	144.83876949	1.89112424	2.83921967	49.85637114	
Other1	pc	old_gs	0.35600253	0.08189687	0.02095336	0.83783415	0.62143246	0.51998778	206.58616958	12.62370198	1.07682407	147.80546253	12.55658909	3.27658704	177.19581605	12.59014553	2.17670555	63.98755571	
Other1	pc	new_gs	0.35600253	0.06647271	0.02095336	0.83783415	0.61325681	0.51998778	206.58616958	5.49178402	1.07682407	147.80546253	8.55272278	3.27658704	177.19581605	7.02225340	2.17670555	62.13159167	
Other1	pc	weak_gs	0.35600253	0.05571552	0.02095336	0.83783415	0.58984805	0.51998778	206.58616958	2.12120412	1.07682407	147.80546253	1.36687811	3.27658704	177.19581605	1.74404112	2.17670555	60.37218757	
Other2	raw	old_gs	0.26171535	0.11964488	0.02163437	0.79100470	0.67254004	0.51987409	68.74172759	39.87243290	1.77537966	69.65040194	54.38110906	3.20765898	69.19606476	47.12677098	2.49151932	39.60478502	
Other2	raw	new_gs	0.26171535	0.07176432	0.02163437	0.79100470	0.64102217	0.51987409	68.74172759	7.64848962	1.77537966	69.65040194	25.21774203	3.20765898	69.19606476	16.43311582	2.49151932	29.37356664	
Other2	raw	weak_gs	0.26171535	0.07284876	0.02163437	0.79100470	0.65664014	0.51987409	68.74172759	8.13146815	1.77537966	69.65040194	38.33648298	3.20765898	69.19606476	23.23397557	2.49151932	31.64051988	
Other2	idirect	old_gs	0.27381586	0.11525057	0.02170508	0.79104396	0.67252551	0.51987421	82.37963349	36.05009524	1.85235332	69.70393646	54.35924350	3.20765898	76.04178497	45.20466937	2.53000615	41.25882016	
Other2	idirect	new_gs	0.27381586	0.06843604	0.02170508	0.79104396	0.64100455	0.51987421	82.37963349	6.25415187	1.85235332	69.70393646	25.20264732	3.20765898	76.04178497	15.72839960	2.53000615	31.43339691	
Other2	idirect	weak_gs	0.27381586	0.07042396	0.02170508	0.79104396	0.65662989	0.51987421	82.37963349	7.07258944	1.85235332	69.70393646	38.32724063	3.20765898	76.04178497	22.69991503	2.53000615	33.75723539	
Other2	nd	old_gs	0.09947259	0.10412238	0.02311318	0.78671066	0.67247064	0.51990615	0.00002245	27.10421324	3.56856650	64.03741288	54.30459803	3.22638288	32.01871767	40.70440563	3.39747469	25.37353266	
Other2	nd	new_gs	0.09947259	0.06593822	0.02311318	0.78671066	0.64116770	0.51990615	0.00002245	5.29319747	3.56856650	64.03741288	25.33109213	3.22638288	32.01871767	15.31214480	3.39747469	16.90944572	
Other2	nd	weak_gs	0.09947259	0.07429591	0.02311318	0.78671066	0.65685304	0.51990615	0.00002245	8.78928557	3.56856650	64.03741288	38.53082040	3.22638288	32.01871767	23.66005298	3.39747469	19.69208178	
Other2	gs	old_gs	0.08491437	0.10699162	0.02199643	0.78239798	0.67244736	0.51991968	0.00002245	29.30700444	2.18029596	58.64165328	54.28274723	3.23263663	29.32083787	41.79487583	2.70646629	24.60739333	
Other2	gs	new_gs	0.08491437	0.06743038	0.02199643	0.78239798	0.64110371	0.51991968	0.00002245	5.85971364	2.18029596	58.64165328	25.27816471	3.23263663	29.32083787	15.56893917	2.70646629	15.86541445	
Other2	gs	weak_gs	0.08491437	0.07360711	0.02199643	0.78239798	0.65679375	0.51991968	0.00002245	8.47586197	2.18029596	58.64165328	38.47524712	3.23263663	29.32083787	23.47555455	2.70646629	18.50095290	
Other2	gs_author	old_gs	0.08715954	0.10281150	0.02234271	0.79460003	0.68267000	0.52075049	0.00002245	26.12321853	2.59435952	74.55753197	65.99594904	3.78013807	37.27877721	46.05958379	3.18724879	28.84186993	
Other2	gs_author	new_gs	0.08715954	0.06618497	0.02234271	0.79460003	0.64830678	0.52075049	0.00002245	5.38272152	2.59435952	74.55753197	31.01095783	3.78013807	37.27877721	18.19683968	3.18724879	19.55428856	
Other2	gs_author	weak_gs	0.08715954	0.07595192	0.02234271	0.79460003	0.66621991	0.52075049	0.00002245	9.57518295	2.59435952	74.55753197	47.68189852	3.78013807	37.27877721	28.62854074	3.18724879	23.03152225	
Other2	pc	old_gs	0.28297349	0.11543540	0.02171240	0.79121725	0.67252504	0.51987422	93.50492661	36.20360074	1.86342072	69.93170580	54.35924350	3.20765898	81.71831621	45.28142212	2.53553985	43.17842606	
Other2	pc	new_gs	0.28297349	0.06883444	0.02171240	0.79121725	0.64100427	0.51987422	93.50492661	6.41509646	1.86342072	69.93170580	25.20264732	3.20765898	81.71831621	15.80887189	2.53553985	33.35424265	
Other2	pc	weak_gs	0.28297349	0.07052997	0.02171240	0.79121725	0.65662926	0.51987422	93.50492661	7.11911791	1.86342072	69.93170580	38.32724063	3.20765898	81.71831621	22.72317927	2.53553985	35.65901177	
Other3	raw	old_gs	0.19580223	0.05380325	0.01926466	0.78996897	0.57145220	0.51014235	15.92359635	1.67566246	0.03018639	68.27952814	0.01368016	0.05420780	42.10156224	0.84467131	0.04219710	14.32947688	
Other3	raw	new_gs	0.19580223	0.04042247	0.01926466	0.78996897	0.56970395	0.51014235	15.92359635	0.04077624	0.03018639	68.27952814	0.00621753	0.05420780	42.10156224	0.02349688	0.04219710	14.05575207	
Other3	raw	weak_gs	0.19580223	0.03187714	0.01926466	0.78996897	0.55778732	0.51014235	15.92359635	0.00036074	0.03018639	68.27952814	0.00019736	0.05420780	42.10156224	0.00027905	0.04219710	14.04801280	
Other3	idirect	old_gs	0.16615608	0.04640784	0.01926764	0.78928045	0.57143660	0.51014232	4.25753997	0.42956261	0.03018639	67.36939676	0.01356261	0.05420780	35.81346837	0.22156261	0.04219710	12.02574269	
Other3	idirect	new_gs	0.16615608	0.03579809	0.01926764	0.78928045	0.56968934	0.51014232	4.25753997	0.00192134	0.03018639	67.36939676	0.00615948	0.05420780	35.81346837	0.00404041	0.04219710	11.95323529	
Other3	idirect	weak_gs	0.16615608	0.02949324	0.01926764	0.78928045	0.55778087	0.51014232	4.25753997	0.00033244	0.03018639	67.36939676	0.00019736	0.05420780	35.81346837	0.00026490	0.04219710	11.95197679	
Other3	nd	old_gs	0.16175128	0.03529066	0.01959823	0.78959202	0.57103440	0.51040804	3.17820845	0.00135355	0.09724022	67.77748087	0.01139075	0.06774894	35.47784466	0.00637215	0.08249458	11.85557046	
Other3	nd	new_gs	0.16175128	0.02960263	0.01959823	0.78959202	0.56943986	0.51040804	3.17820845	0.00033268	0.09724022	67.77748087	0.00547451	0.06774894	35.47784466	0.00290359	0.08249458	11.85441428	
Other3	nd	weak_gs	0.16175128	0.02570301	0.01959823	0.78959202	0.55761986	0.51040804	3.17820845	0.00033096	0.09724022	67.77748087	0.00019701	0.06774894	35.47784466	0.00026399	0.08249458	11.85353441	
Other3	gs	old_gs	0.14058670	0.03424159	0.01940016	0.77393546	0.57098651	0.51037579	0.27404835	0.00071115	0.05127448	48.81453095	0.01114212	0.06605865	24.54428965	0.00592664	0.05866657	8.20296095	
Other3	gs	new_gs	0.14058670	0.02871693	0.01940016	0.77393546	0.56942320	0.51037579	0.27404835	0.00033146	0.05127448	48.81453095	0.00544862	0.06605865	24.54428965	0.00289004	0.05866657	8.20194875	
Other3	gs	weak_gs	0.14058670	0.02547402	0.01940016	0.77393546	0.55758727	0.51037579	0.27404835	0.00033096	0.05127448	48.81453095	0.00019696	0.06605865	24.54428965	0.00026396	0.05866657	8.20107339	
Other3	gs_author	old_gs	0.13950424	0.03383268	0.01955608	0.75139133	0.57179601	0.51111449	0.21956180	0.00058344	0.08559715	27.32327448	0.01581947	0.11907241	13.77141814	0.00820145	0.10233478	4.62731812	
Other3	gs_author	new_gs	0.13950424	0.02852422	0.01955608	0.75139133	0.57057428	0.51111449	0.21956180	0.00033134	0.08559715	27.32327448	0.00927822	0.11907241	13.77141814	0.00480478	0.10233478	4.62618590	
Other3	gs_author	weak_gs	0.13950424	0.02547859	0.01955608	0.75139133	0.55915788	0.51111449	0.21956180	0.00033096	0.08559715	27.32327448	0.00020257	0.11907241	13.77141814	0.00026676	0.10233478	4.62467323	
Other3	pc	old_gs	0.17502893	0.04339189	0.01924834	0.78958481	0.57143165	0.51014211	6.94621132	0.16088839	0.02786747	67.76429610	0.01356261	0.05420780	37.35525371	0.08722550	0.04103763	12.49450561	
Other3	pc	new_gs	0.17502893	0.03440037	0.01924834	0.78958481	0.56968724	0.51014211	6.94621132	0.00077544	0.02786747	67.76429610	0.00615948	0.05420780	37.35525371	0.00346746	0.04103763	12.46658627	
Other3	pc	weak_gs	0.17502893	0.02811462	0.01924834	0.78958481	0.55777900	0.51014211	6.94621132	0.00033117	0.02786747	67.76429610	0.00019734	0.05420780	37.35525371	0.00026425	0.04103763	12.46551853	
Other4	raw	old_gs	0.11290917	0.04327285	0.02521542	0.71807921	0.59813683	0.51601711	0.00002308	0.15349090	6.59236046	7.51149946	3.17678413	1.26692016	3.75576127	1.66513752	3.92964031	3.11684637	
Other4	raw	new_gs	0.11290917	0.03198549	0.02521542	0.71807921	0.58405710	0.51601711	0.00002308	0.00036480	6.59236046	7.51149946	0.57622227	1.26692016	3.75576127	0.28829354	3.92964031	2.65789837	
Other4	raw	weak_gs	0.11290917	0.03379033	0.02521542	0.71807921	0.57500028	0.51601711	0.00002308	0.00057338	6.59236046	7.51149946	0.05462251	1.26692016	3.75576127	0.02759795	3.92964031	2.57099984	
Other4	idirect	old_gs	0.07376649	0.02911918	0.02121707	0.71277977	0.59556479	0.51603490	0.00002245	0.00033184	1.33280064	5.59653388	2.52690037	1.27458110	2.79827817	1.26361610	1.30369087	1.78852838	
Other4	idirect	new_gs	0.07376649	0.02401754	0.02121707	0.71277977	0.58255608	0.51603490	0.00002245	0.00033096	1.33280064	5.59653388	0.43246181	1.27458110	2.79827817	0.21639639	1.30369087	1.43945514	
Other4	idirect	weak_gs	0.07376649	0.02261513	0.02121707	0.71277977	0.57347821	0.51603490	0.00002245	0.00033096	1.33280064	5.59653388	0.03117277	1.27458110	2.79827817	0.01575186	1.30369087	1.37257363	
Other4	nd	old_gs	0.05465994	0.03370898	0.02015404	0.70824200	0.59643623	0.51590312	0.00002245	0.00055210	0.39712602	4.20884933	2.73975673	1.22522861	2.10443589	1.37015441	0.81117732	1.42858921	
Other4	nd	new_gs	0.05465994	0.02685792	0.02015404	0.70824200	0.58284496	0.51590312	0.00002245	0.00033099	0.39712602	4.20884933	0.45745574	1.22522861	2.10443589	0.22889336	0.81117732	1.04816886	
Other4	nd	weak_gs	0.05465994	0.02628046	0.02015404	0.70824200	0.57399811	0.51590312	0.00002245	0.00033097	0.39712602	4.20884933	0.03794589	1.22522861	2.10443589	0.01913843	0.81117732	0.97825055	
Other4	gs	old_gs	0.05455143	0.03285877	0.02028010	0.70827101	0.59629363	0.51591378	0.00002245	0.00042098	0.48657534	4.21727059	2.70282957	1.22898774	2.10864652	1.35162528	0.85778154	1.43935111	
Other4	gs	new_gs	0.05455143	0.02617832	0.02028010	0.70827101	0.58283604	0.51591378	0.00002245	0.00033097	0.48657534	4.21727059	0.45745574	1.22898774	2.10864652	0.22889335	0.85778154	1.06510714	
Other4	gs	weak_gs	0.05455143	0.02582761	0.02028010	0.70827101	0.57396136	0.51591378	0.00002245	0.00033096	0.48657534	4.21727059	0.03752425	1.22898774	2.10864652	0.01892761	0.85778154	0.99511856	
Other4	gs_author	old_gs	0.05299183	0.03222593	0.02066749	0.69759739	0.60016450	0.51912176	0.00002245	0.00037555	0.80973802	1.82071713	3.74030148	2.75777788	0.91036979	1.87033851	1.78375795	1.52148875	
Other4	gs_author	new_gs	0.05299183	0.02591395	0.02066749	0.69759739	0.58604271	0.51912176	0.00002245	0.00033096	0.80973802	1.82071713	0.80383543	2.75777788	0.91036979	0.40208320	1.78375795	1.03207031	
Other4	gs_author	weak_gs	0.05299183	0.02683956	0.02066749	0.69759739	0.58327163	0.51912176	0.00002245	0.00033099	0.80973802	1.82071713	0.49747646	2.75777788	0.91036979	0.24890373	1.78375795	0.98101049	
Other4	pc	old_gs	0.07709061	0.02889104	0.02132187	0.71294617	0.59555950	0.51603512	0.00002245	0.00033160	1.44539211	5.64964587	2.52690037	1.27458110	2.82483416	1.26361599	1.35998660	1.81614558	
Other4	pc	new_gs	0.07709061	0.02398042	0.02132187	0.71294617	0.58255488	0.51603512	0.00002245	0.00033096	1.44539211	5.64964587	0.43158465	1.27458110	2.82483416	0.21595780	1.35998660	1.46692619	
Other4	pc	weak_gs	0.07709061	0.02258963	0.02132187	0.71294617	0.57347759	0.51603512	0.00002245	0.00033096	1.44539211	5.64964587	0.03117277	1.27458110	2.82483416	0.01575186	1.35998660	1.40019088	
Other5	raw	old_gs	0.02677608	0.02951221	0.01984833	0.63078857	0.62083715	0.51102869	0.00002245	0.00033248	0.19907953	0.00025859	12.24197605	0.11124989	0.00014052	6.12115426	0.15516471	2.09215316	
Other5	raw	new_gs	0.02677608	0.02398673	0.01984833	0.63078857	0.60171311	0.51102869	0.00002245	0.00033096	0.19907953	0.00025859	4.20522695	0.11124989	0.00014052	2.10277895	0.15516471	0.75269473	
Other5	raw	weak_gs	0.02677608	0.03138376	0.01984833	0.63078857	0.62878375	0.51102869	0.00002245	0.00034761	0.19907953	0.00025859	16.80518443	0.11124989	0.00014052	8.40276602	0.15516471	2.85269042	
Other5	idirect	old_gs	0.02675618	0.02951827	0.01984857	0.63078085	0.62083716	0.51102873	0.00002245	0.00033248	0.19907953	0.00025859	12.24197605	0.11124989	0.00014052	6.12115426	0.15516471	2.09215316	
Other5	idirect	new_gs	0.02675618	0.02398601	0.01984857	0.63078085	0.60171261	0.51102873	0.00002245	0.00033096	0.19907953	0.00025859	4.20522695	0.11124989	0.00014052	2.10277895	0.15516471	0.75269473	
Other5	idirect	weak_gs	0.02675618	0.03137197	0.01984857	0.63078085	0.62878326	0.51102873	0.00002245	0.00034741	0.19907953	0.00025859	16.80518443	0.11124989	0.00014052	8.40276592	0.15516471	2.85269038	
Other5	nd	old_gs	0.02801947	0.02963281	0.02018024	0.63162045	0.62052534	0.51104297	0.00002245	0.00033275	0.41165590	0.00025859	12.07298960	0.11295237	0.00014052	6.03666117	0.26230413	2.09970194	
Other5	nd	new_gs	0.02801947	0.02437894	0.02018024	0.63162045	0.60145496	0.51104297	0.00002245	0.00033096	0.41165590	0.00025859	4.12527037	0.11295237	0.00014052	2.06280067	0.26230413	0.77508177	
Other5	nd	weak_gs	0.02801947	0.03279969	0.02018024	0.63162045	0.62877736	0.51104297	0.00002245	0.00041526	0.41165590	0.00025859	16.80518443	0.11295237	0.00014052	8.40279985	0.26230413	2.88841483	
Other5	gs	old_gs	0.02645752	0.02896540	0.01986808	0.63023534	0.62056828	0.51102964	0.00002245	0.00033167	0.20962099	0.00025859	12.09931714	0.11124989	0.00014052	6.04982441	0.16043544	2.07013346	
Other5	gs	new_gs	0.02645752	0.02363530	0.01986808	0.63023534	0.60149832	0.51102964	0.00002245	0.00033096	0.20962099	0.00025859	4.14058503	0.11124989	0.00014052	2.07045799	0.16043544	0.74367798	
Other5	gs	weak_gs	0.02645752	0.03111289	0.01986808	0.63023534	0.62864506	0.51102964	0.00002245	0.00034295	0.20962099	0.00025859	16.71858990	0.11124989	0.00014052	8.35946642	0.16043544	2.84001413	
Other5	gs_author	old_gs	0.02583144	0.02728123	0.01992085	0.63145459	0.62021196	0.51154893	0.00002245	0.00033102	0.24350670	0.00025859	11.91039217	0.16251128	0.00014052	5.95536160	0.20300899	2.05283703	
Other5	gs_author	new_gs	0.02583144	0.02277172	0.01992085	0.63145459	0.60405301	0.51154893	0.00002245	0.00033096	0.24350670	0.00025859	4.96049483	0.16251128	0.00014052	2.48041289	0.20300899	0.89452080	
Other5	gs_author	weak_gs	0.02583144	0.03081753	0.01992085	0.63145459	0.63426230	0.51154893	0.00002245	0.00033922	0.24350670	0.00025859	20.36644143	0.16251128	0.00014052	10.18339033	0.20300899	3.46217995	
Other5	pc	old_gs	0.02672254	0.02951584	0.01984857	0.63077525	0.62083684	0.51102873	0.00002245	0.00033248	0.19907953	0.00025859	12.24197605	0.11124989	0.00014052	6.12115426	0.15516471	2.09215316	
Other5	pc	new_gs	0.02672254	0.02399180	0.01984857	0.63077525	0.60171292	0.51102873	0.00002245	0.00033096	0.19907953	0.00025859	4.20522695	0.11124989	0.00014052	2.10277895	0.15516471	0.75269473	
Other5	pc	weak_gs	0.02672254	0.03138771	0.01984857	0.63077525	0.62878374	0.51102873	0.00002245	0.00034761	0.19907953	0.00025859	16.80518443	0.11124989	0.00014052	8.40276602	0.15516471	2.85269042	
Other6	raw	old_gs	0.15373271	0.02981026	0.01888308	0.67762189	0.54590101	0.51132744	1.64159637	0.00033323	0.00547919	0.06728426	0.00019471	0.13899281	0.85444031	0.00026397	0.07223600	0.30898009	
Other6	raw	new_gs	0.15373271	0.02969205	0.01888308	0.67762189	0.54389544	0.51132744	1.64159637	0.00033290	0.00547919	0.06728426	0.00019471	0.13899281	0.85444031	0.00026380	0.07223600	0.30898004	
Other6	raw	weak_gs	0.15373271	0.02493744	0.01888308	0.67762189	0.53962798	0.51132744	1.64159637	0.00033096	0.00547919	0.06728426	0.00019471	0.13899281	0.85444031	0.00026283	0.07223600	0.30897971	
Other6	idirect	old_gs	0.14842526	0.02864459	0.01886710	0.67750139	0.54589637	0.51132748	0.92412371	0.00033141	0.00495492	0.06492468	0.00019471	0.13899281	0.49452419	0.00026306	0.07197386	0.18892037	
Other6	idirect	new_gs	0.14842526	0.02835411	0.01886710	0.67750139	0.54389179	0.51132748	0.92412371	0.00033126	0.00495492	0.06492468	0.00019471	0.13899281	0.49452419	0.00026298	0.07197386	0.18892035	
Other6	idirect	weak_gs	0.14842526	0.02426629	0.01886710	0.67750139	0.53962666	0.51132748	0.92412371	0.00033096	0.00495492	0.06492468	0.00019471	0.13899281	0.49452419	0.00026283	0.07197386	0.18892030	
Other6	nd	old_gs	0.14838374	0.02341344	0.01884816	0.67743711	0.54585405	0.51132892	0.91959955	0.00033096	0.00447641	0.06358006	0.00019471	0.13899281	0.49158980	0.00026283	0.07173461	0.18786241	
Other6	nd	new_gs	0.14838374	0.02127323	0.01884816	0.67743711	0.54385616	0.51132892	0.91959955	0.00033096	0.00447641	0.06358006	0.00019471	0.13899281	0.49158980	0.00026283	0.07173461	0.18786241	
Other6	nd	weak_gs	0.14838374	0.01968408	0.01884816	0.67743711	0.53962199	0.51132892	0.91959955	0.00033096	0.00447641	0.06358006	0.00019471	0.13899281	0.49158980	0.00026283	0.07173461	0.18786241	
